Spider,Die,Spinne,Spinnen
Blast,Die,Explosion,Blasten
Personality,Die,Persönlichkeit,Persönlichkeiten
Campus,Der,Campus,Campus
Curse,Der,Fluch,Flüche
Staircase,Das,Treppenhaus,Treppenhäuser
Urge,Der,Drang,Triebe
Frustration,Die,Frustration,Frustrationen
Pump,Die,Pumpe,Pumpen
Ease,Die,Leichtigkeit,Kungen
Count,Die,Zählung,Grafen
Solution,Die,Lösung,Lösungen
Jewelry,Der,Schmuck,Schmuck
Siren,Die,Sirene,Sirenen
Hit,Der,Schlag,Treffer
Tradition,Die,Tradition,Traditionen
Curb,Das,Leer,Bordsteine
Variety,Die,Vielfalt,Sorten
Pirate,Der,Pirat,Piraten
Description,Die,Beschreibung,
Dear,Der,Liebe,Lieben
Anxiety,Die,Angst,Ängste
Pitch,Die,Tonhöhe,Stellplätze
Pizza,Die,Pizza,Pizzas
Elephant,Der,Elefant,Elefanten
Politics,Die,Politik,Politicses
Tennis,Der,Tennis,Tennises
Hunger,Der,Hunger,Hungert
Genius,Das,Genie,Genies
Goat,Die,Ziege,Ziegen
Victory,Der,Sieg,Siege
Combination,Die,Kombination,
Affiliation,Die,Zugehörigkeit,Zugehörigkeiten
Momma,Das,Momma,Mommas
Cape,Der,Umhang,Umhänge
Headlight,Der,Scheinwerfer,Scheinwerfer
Governor,Der,Gouverneur,Gouverneure
Oxygen,Die,Sauerstoff,
Bishop,Der,Bischof,Bischöfe
Bundle,Das,Bündel,Bündel
Development,Die,Entwicklung,Entwicklungen
Fingernail,Der,Fingernagel,Fingernägel
Score,Die,Punktzahl,Noten
Mate,Der,Steuermann,Mates
Rider,Der,Fahrer,Fahrer
Orbit,Die,Umlaufbahn,Bahnen
Vine,Der,Weinstock,Reben
Suite,Die,Suite,Suiten
Bartender,Der,Barkeeper,Barkeeper
Coke,Der,Koks,Kokse
Tune,Die,Melodie,Melodien
Glory,Die,Herrlichkeit,Herrlichkeiten
Rabbi,Der,Rabbi,Rabbiner
Surgery,Die,Operation,Operationen
Cattle,Das,Vieh,Rinder
Ritual,Das,Ritual,Rituale
Greeting,Die,Begrüßung,Grüße
Slice,Die,Scheibe,Scheiben
Fireplace,Der,Kamin,Kamine
Jersey,Das,Trikot,Trikots
Media,Die,Medien,Medien
Pop,Die,Pop,Pops
Cargo,Die,Fracht,Ladungen
Inn,Das,Gasthaus,Gasthöfe
Deputy,Der,Stellvertretende,Abgeordneten
Despair,Die,Verzweiflung,Verzweiflungen
Territory,Das,Territorium,Gebiete
Punch,Der,Schlag,Stempel
Jazz,Die,Jazz,Jazzs
Hug,Die,Umarmung,Umarmungen
Whistle,Die,Pfeife,Pfeifen
Humanity,Die,Menschlichkeit,
Craft,Das,Handwerk,Handwerk
Daylight,Das,Tageslicht,Daylighies
Worth,Der,Wert,Werte
Slip,Der,Slip,Schieber
Armor,Die,Rüstung,Rüstungen
Backpack,Der,Rucksack,Rucksäcke
Suggestion,Der,Vorschlag,Vorschläge
Den,Die,Höhle,Höhlen
Symbol,Das,Symbol,Symbole
Colony,Die,Kolonie,Kolonien
Conclusion,Das,Schlussfolgerung,Schlussfolgerungen
Nostril,Das,Nasenloch,Nasenlöcher
Spear,Der,Speer,Speere
Impulse,Der,Impuls,Impulse
Tomato,Die,Tomate,Tomaten
Calf,Das,Kalb,Kälber
Autumn,Der,Herbst,Herbste
Discovery,Der,Fund,Entdeckungen
Classroom,Das,Klassenzimmer,Klassenzimmer
Delivery,Die,Lieferung,Lieferungen
Spray,Das,Spray,Spraies
Liquid,Die,Flüssigkeit,Flüssigkeiten
Fuel,Die,Kraftstoff,Kraftstoffe
Underwear,Die,Unterwäsche,Unterwäsche
Dome,Die,Kuppel,Kuppeln
Population,Die,Bevölkerung,Populationen
Affection,Die,Neigung,Neigungen
Religion,Die,Religion,Religionen
Singer,Der,Sänger,Sänger
Attendant,Der,Begleiter,Teilnehmer
Illusion,Die,Illusion,Illusionen
Link,Der,Link,
Lounge,Das,Wohnzimmer,Lounges
Interior,Der,Innenraum,Innenräume
Shrug,Die,Achselzucken,Achselzucken
Zone,Die,Zone,Zonen
Standard,Der,Standard,Standards
Coal,Die,Kohlen,Kohlen
Chase,Die,Verfolgungsjagd,Verfolgungsjagden
Lump,Der,Klumpen,Klumpen
Charm,Der,Charm,Charme
Legend,Die,Legende,Legenden
Consequence,Die,Konsequenz,Konsequenzen
Observation,Die,Beobachtung,Beobachtungen
Bicycle,Das,Fahrrad,Fahrräder
Harm,Der,Schaden,Schäden
Pay,Die,Zahlung,Zahlt
Prospect,Das,Prospekt,Aussichten
Subway,Die,UBahn,UBahnen
Sample,Das,Muster,Beispiele
Cherry,Die,Kirsche,Kirschen
Dealer,Der,Händler,Händler
Assignment,Die,Zuordnung,Zuordnungen
Hurry,Die,Eile,Eilt
Mistress,Die,Geliebte,Mätressen
Mound,Der,Hügel,Hügel
Nonsense,Der,Unsinn,Unsinn
Committee,Das,Komitee,Ausschüsse
Echo,Das,Echo,Echos
Slack,Der,Durchhang,Hose
Decker,Die,Decker,Decker
Warehouse,Das,Warenhaus,Lagerhäuser
Bout,Der,Kampf,Kämpfe
Toast,Der,Toast,Toasts
Facility,Die,Einrichtung,Einrichtungen
Basketball,Der,Basketball,Basketbälle
Mustache,Der,Schnurrbart,Schnurrbärte
Senator,Der,Senator,Senatoren
Share,Das,Teilen,Aktien
Eyelid,Das,Augenlid,Augenlider
Enthusiasm,Die,Begeisterung,Begeisterung
Chunk,Die,Chunk,Brocken
Turtle,Die,Schildkröte,Schildkröten
Alcohol,Der,Alkohol,Alkohole
Gum,Die,Gummi,Gummis
Turkey,Der,Truthahn,Truthähne
Preacher,Der,Prediger,Prediger
Possession,Der,Besitz,Besitzungen
Dolly,Der,Dolly,Dollies
Linen,Das,Leinen,Bettwäsche
Apology,Die,Entschuldigung,Entschuldigung
Lecture,Der,Vortrag,Vorträge
Boulder,Der,Stein,Felsbrocken
Heap,Der,Heap,Haufen
Photographer,Der,Fotograf,Fotografen
Brake,Die,Bremse,Bremsen
Demand,Die,Nachfrage,Forderungen
Apron,Die,Schürze,Schürzen
Cloak,Der,Mantel,Umhänge
Jury,Die,Jury,
Hearing,Die,Anhörung,Anhörungen
Gray,Das,Graue,Grautöne
Crate,Die,Kiste,Kisten
Method,Die,Methode,
Reference,Die,Referenz,Verweise
Disgust,Der,Ekel,Ekelt
Liquor,Die,Flotte,Flotten
Lipstick,Der,Lippenstift,
Core,Der,Kern,Kerne
Individual,Der,Einzelne,Personen
Container,Der,Container,Behälter
Whore,Die,Hure,Huren
Infant,Das,Kleinkind,Säuglinge
Sunglasses,Die,Sonnenbrille,Sunglasseses
Hose,Der,Schlauch,Schläuche
Concert,Das,Konzert,
Bullshit,Das,Bullshit,Bullshits
Railroad,Die,Eisenbahn,Eisenbahnen
Parade,Die,Parade,Paraden
Compartment,Das,Fach,Abteile
Resident,Der,Bewohner,Bewohner
Oven,Der,Backofen,Öfen
Technician,Der,Techniker,Techniker
Procedure,Das,Verfahren,Verfahren
Fighter,Der,Kämpfer,Kämpfer
Grain,Das,Korn,Körner
Picnic,Das,Picknick,Picknicks
Tribe,Der,Stamm,Stämme
Bud,Die,Knospe,Knospen
Meadow,Die,Wiese,Wiesen
Public,Die,Öffentlichkeit,Öffentlichkeit
Poison,Das,Gift,Gifte
Buffalo,Der,Büffel,Büffel
Region,Die,Region,Regionen
Production,Die,Produktion,Produktionen
Running,Das,Rennen,Vorlauf
Loop,Die,Schleife,Schlaufen
Sleeping,Der,Schlaf,
Soda,Die,Soda,Limonaden
Owl,Die,Eule,Eulen
Menu,Das,Menü,Menüs
Kick,Der,Kick,Tritte
Ruin,Die,Ruine,Ruinen
Ramp,Die,Rampe,Rampen
Streak,Der,Streifen,Streifen
Forearm,Unterarm,~,
Bureau,Das,Büro,Büros
Knuckle,Der,Achsschenkel,Knöchel
Goose,Die,Gans,Gänse
Advance,Der,Vormarsch,Fortschritte
Fairy,Die,Fee,Feen
Illness,Die,Krankheit,Krankheiten
Squad,Die,Mannschaft,Kader
Official,Das,Beamte,Beamten
Brand,Die,Marke,Marken
Organ,Die,Orgel,Organe
Butterfly,Der,Schmetterling,Schmetterlinge
Empire,Das,Reich,Reiche
Profile,Das,Profil,Profile
Liberty,Die,Freiheit,
Disbelief,Der,Unglaube,Unglauben
Grove,Der,Hain,Haine
Shield,Das,Schild,Schilde
Saddle,Der,Sattel,Sättel
Odds,,,Chancen
Satellite,Der,Satellit,Satelliten
Trigger,Der,Abzug,Auslöser
Puppy,Der,Welpe,Welpen
Waiting,Die,Warte,Erwartungen
Bulb,Die,Glühbirne,Zwiebeln
Dresser,Die,Kommode,Kommoden
Patrol,Die,Patrouille,Patrouillen
Eagle,Der,Adler,Adler
Privacy,Der,Privatsphäre,Privatsphären
Fluid,Das,Fluid,
Herd,Die,Herde,Herden
Headache,Der,Kopfschmerz,Kopfschmerzen
Amusement,Der,Vergnügungspark,
Wheelchair,Der,Rollstuhl,Rollstühle
Policy,Die,Richtlinie,Politik
Belle,Das,Belle,Belles
Tobacco,Die,Tabak,Tabake
Setting,Die,Einstellung,
Tattoo,Die,Tätowierung,Tattoos
Burden,Die,Last,Lasten
Merchant,Der,Händler,Kaufleute
Slide,Die,Rutsche,Schieber
Stain,Der,Fleck,Flecken
Eating,Das,Essen,
Bond,Die,Bindung,Bindunge
Swimming,Das,Schwimmen,
Foundation,Die,Grundlage,Grundlagen
Injury,Die,Verletzung,Verletzungen
League,Die,Liga,Ligen
Battery,Die,Batterie,Batterien
Umbrella,Der,Regenschirm,Sonnenschirme
Emperor,Der,Kaiser,Kaiser
Pier,Der,Pier,Pfeiler
Tap,Der,Wasserhahn,Wasserhähne
Wit,Der,Witz,Witze
Cutter,Der,Cutter,Cutter
Attic,Der,Dachboden,Dachböden
Tiger,Der,Tiger,Tiger
Pal,Der,Kumpel,Kumpels
Ancestor,Der,Vorfahr,Vorfahren
Concentration,Die,Konzentration,Konzentrationen
Mount,Das,Reittier ,Reittiere
Expense,Der,Aufwand,Aufwände 
Blessing,Der,Segen,Segen
Ledge,Die,Leiste,Leisten
Torch,Die,Fackel,Fackeln
Ink,Die,Tinten,Tinten
Plot,Die,Handlung,Grundstücke
Rent,Die,Miete,Mieten
Mule,Das,Maultier,Maultiere
Arch,Der,Bogen,Bögen
Environment,Die,Umgebung,Umgebungen
Frown,Das,Stirnrunzeln,
Inspector,Der,Inspektor,Inspektoren
Midst,Die,Mitte,Mitten
Embarrassment,Die,Verlegenheit,
Complaint,Die,Beschwerde,Beschwerden
Portion,Die,Portion,Portionen
Clearing,Die,Lichtung,Lichtungen
Crisis,Die,Krise,Krisen
Necklace,Die,Halskette,Halsketten
Lantern,Die,Laterne,Laternen
Wealth,Der,Reichtum,Reichtümer
Murderer,Der,Mörder,Mörder
Civilization,Die,Zivilisation,Zivilisationen
Concept,Das,Konzept,Konzepte
Lamb,Das,Lamm,Lämmer
Stride,Der,Schritt,Schritten
Cuff,Die,Manschette,Manschetten
Virgin,Die,Jungfrau,Jungfrauen
Squirrel,Das,Eichhörnchen,Eichhörnchen
Starling,Der,Star,Stare
Depression,Die,Depression,Vertiefungen
Storage,Das,Speicher,Speicher
Altar,Der,Altar,Altäre
Tragedy,Die,Tragödie,Tragödien
Resource,Die,Ressource,Ressourcen
Traveler,Der,Reisende,Reisenden
Trust,Das,Vertrauen,
Arc,Die,Bogen,Bögen
Kingdom,Das,Königreich,Königreiche
Jewel,Das,Juwel,Juwelen
Musician,Der,Musiker,Musiker
Airplane,Das,Flugzeug,Flugzeuge
Junk,Die,Junk,Dschunken
Sunshine,Der,Sonnenschein,
Lad,Der,Junge,Jungs
Elf,Der,Elf,Elfen
Protest,Der,Protest,Proteste
Hunt,Die,Jagd,Jagden
Executive,Die,Führungskraft,Führungskräfte
Diary,Das,Tagebuch,Tagebücher
Aspect,Das,Aspekt,Aspekte
Dial,Das,Zifferblatt,Zifferblätter
Slipper,Der,Pantoffel,Pantoffeln
Actress,Die,Schauspielerin,Schauspielerinnen
Shooting,Das,Schießen,Schießen
Earring,Der,Ohrring,Ohrringe
Ant,Die,Ameise,Ameisen
Patty,Die,Patty,Bratlinge
Sauce,Die,Soße,Soßen
Missile,Die,Rakete,Raketen
Intensity,Die,Intensität,Intensitäten
Ditch,Der,Graben,Gräben
Daisy,Das,Gänseblümchen,
Chapel,Die,Kapelle,Kapellen
Swamp,Der,Sumpf,Sümpfe
Relation,Die,Beziehung,Beziehungen
Guess,Die,Vermutung,Vermutungen
Crane,Der,Kran,Kräne
Encounter,Die,Begegnung,Begegnungen
Sequence,Die,Sequenz,Sequenzen
Fragment,Das,Fragment,Fragmente
Draft,Der,Entwurf,Entwürfe
Function,Die,Funktion,Funktionen
Organization,Die,Organisation,Organisationen
Skeleton,Das,Skelett,Skelette
Misery,Das,Elend,Elend
Herb,Das,Kraut,Kräuter
Stump,Der,Stumpf,Stümpfe
Stake,Der,Einsatz,Einsätze
Puff,Die,Puff,
Creation,Die,Kreation,Kreationen
Wake,Das,Gefolge,Totenwache
Wizard,Der,Zauberer,Zauberer
Mat,Die,Matte,Matten
Seal,Die,Dichtung,Dichtungen
Twilight,Das,Dämmerung,Dämmerungen
Grunt,Das,Grunzen,Grunzen
Punishment,Die,Strafe,Strafen
Clan,Der,Clan,Clans
Copper,Das,Kupfer,Kupfer
Debris,Die,Trümmer,Debrises
Painter,Der,Maler,Maler
Steering,Das,Steuer,Lenkungen
Math,Die,Mathematik,Mathematik
Recognition,Die,Anerkennung,Anerkennungen
Temper,Das,Temperament,
Regret,Das,Bedauern,
Destination,Das,Ziel,Ziele
Mill,Die,Mühle,Mühlen
Error,Der,Fehler,Fehler
Romance,Die,Romantik,Romane
Topic,Das,Thema,Themen
Patio,Die,Terrasse,Terrasses
Shovel,Die,Schaufel,
Pajamas,Die,Pyjama,Pyjamas
Pigeon,Die,Taube,Tauben
Dinosaur,Der,Dinosaurier,Dinosaurier
Industry,Die,Branche,Industrie
Operator,Der,Betreiber,Betreiber
Lift,Der,Lift,Lifte
Counselor,Der,Ratgeber,Berater
Gathering,Die,Versammlung,Versammlungen
Principle,Das,Prinzip,Grundsätze
Drama,Das,Drama,Dramen
Chick,Das,Küken,Küken
Chart,Das,Diagramm,Charts
Campaign,Die,Kampagne,Kampagnen
Laurel,Der,Lorbeer,Lorbeeren
Steak,Das,Steak,Steaks
Criminal,Der,Kriminelle,Verbrecher
Globe,Der,Globus,Kugeln
Bruise,Der,Bluterguss,Blutergüsse
Knob,Der,Knopf,Knöpfe
Killing,Das,Mord,Morde
Sweetheart,Der,Liebling,Lieblinge
Opera,Die,Oper,Opern
Frost,Der,Frost,Fröste
Nipple,Der,Nippel,Nippel
Reverend,Der,Pfarrer,Pfarrer
Haze,Die,Trübung,Trübungen
Flood,Die,Flut,Fluten
Carol,Das,Weihnachtslied,Weihnachtslieder
Weakness,Die,Schwäche,Schwächen
Cooking,Das,Kochen,
Butcher,Der,Metzger,Metzger
Cube,Der,Würfel,Würfel
Cellar,Der,Keller,Keller
Hollow,Der,Hohl,Hohlräume
Bump,Der,Höcker,Höcker
Halt,Der,Halt,Haltepunkte
Hay,Das,Heu,
Bark,Die,Rinde,Rinden
Survival,Die,Überlebens,Überreste
Bunk,Die,Etagen,Kojen
Bend,Die,Biegung,Biegungen
Approval,Die,Freigabe,Zulassungen
Division,Der,Unternehmensbereich,Abteilungen
Cocktail,Der,Cocktail,Cocktails
Contest,Der,Wettbewerb,Wettbewerbe
Paradise,Das,Paradies,Paradiese
Razor,Das,Rasiermesser,Rasierer
Catch,Der,Fang,Fänge
Blossom,Die,Blüte,Blüten
Puddle,Die,Pfütze,Pfützen
Electricity,Der,Strom,Elektricitäten
Onion,Die,Zwiebel,Zwiebeln
Laser,Die,Laser,Laser
Cushion,Das,Kissen,Kissen
Influence,Der,Einfluss,Einflüsse
Jump,Der,Sprung,Sprünge
Cement,Der,Zement,Zemente
Amber,Die,Gelbe,Ambers
Goddess,Die,Göttin,Göttinnen
Shack,The,Shack,Baracken
Sales,Die,Verkäufe,Saleses
Drift,Die,Drift,Drifts
Fighting,Die,Kämpfe,Kämpfe
Braid,Das,Geflecht,Zöpfe
Theme,Das,Thema,Themen
Dignity,Die,Würde,Dignität
Lemon,Die,Zitrone,Zitronen
Clown,Der,Clown,Clowns
Assault,Der,Angriff,Angriffe
Goggle,Die,Schutzbrille,Schutzbrillen
Destruction,Die,Zerstörung,Zerstörungen
Exception,Die,Ausnahme,Ausnahmen
Peach,Der,Pfirsich,Pfirsiche
Wash,Die,Wasch,Wasch
Release,Die,Befreiung,Freigaben
Spy,Der,Spion,Spione
Tag,Die,Tag,Tags
Bra,Der,Bh,Bhs
Debt,Die,Schuld,Schulden
Terrace,Die,Terrasse,Terrassen
Remnant,Das,Überbleibsel,Überbleibsel
Logic,Die,Logik,Logik
Joint,Das,Gelenk,Gelenke
Pitcher,Der,Krug,Krüge
Perspective,Die,Perspektive,Perspektiven
Crop,Die,Ernte,Ernte
Graduate,Der,Diplom,Absolventen
Chorus,Der,Chor,Chöre
Survivor,Der,Überlebende,Überlebenden
Payment,Die,Bezahlung,Bezahlungen
Bet,Die,Wette,Wetten
Revenge,Die,Rache,Rache
Plaza,Der,Platz,Plätze
Elder,Der,Ältere,Ältesten
Ginger,Der,Ingwer,Ingwer
Surgeon,Der,Chirurg,Chirurgen
Dash,Der,Stich,Striche
Sandal,Die,Sandale,Sandalen
Hatred,Der,Hass,Hass
Departure,Die,Abfahrt,Abfahrten
Outline,Der,Umriss,Umrisse
Raven,Der,Rabe,Raben
Runner,Der,Läufer,Läufer
Anticipation,Die,Vorfreude,Erwartungen
Translation,Die,Übersetzung,Übersetzungen
Headquarters,Der,Hauptsitz ,Hauptsitze
Celebration,Die,Feier,Feiern
Agony,Die,Qual,Qualen
Sneakers,Die,Turnschuhe,Sneakerses
Terminal,Das,Terminal,Endgeräte
Expectation,Die,Erwartung,Erwartungen
Pasture,Die,Weide,Weiden
Console,Die,Konsole,Konsolen
Strike,Der,Streik,Streiks
Rescue,Die,Rettung,Rettungsaktionen
Badge,Das,Abzeichen,Abzeichen
Fund,Der,Fonds,Fonds
Try,Der,Versuch,Versuche
Foyer,Das,Foyer,Foyeies
Pastor,Der,Pastor,Pastoren
Embrace,Die,Umarmung,Umarmungen
Puzzle,Das,Puzzle,Rätsel
Canal,Der,Kanal,Kanäle
Charity,Die,Wohltätigkeit ,Wohltätigkeiten
Principal,Der,Direktor,Direktor
Applause,Der,Applaus,
Philosophy,Die,Philosophie,Philosophien
Trench,Der,Graben,Gräben
Nephew,Der,Neffe,Neffen
Essay,Der,Aufsatz,Aufsätze
Repair,Die,Reparatur,Reparaturen
Mix,Der,Mix,Mixs
Mob,Der,Mob,Mobs
Barrier,Die,Barriere,Barrieren
Disk,Die,Platte,Scheiben
Goodness,Die,Güte,Goodnesses
Scout,Der,Scout,Pfadfinder
Importance,Die,Wichtigkeit,Wichtigkeiten
Destiny,Das,Schicksal,Schicksale
Aid,Die,Beihilfen,Beihilfen
Microphone,Das,Mikrofon,Mikrofone
Label,Das,Etikett,Etiketten
Pepper,Der,Pfeffer,Paprika
Coyote,Der,Kojote,Kojoten
Teaching,Das,Lehren,Lehren
Burn,Die,Verbrennung,Verbrennungen
Vest,Die,Weste,Westen
Pony,Das,Pony,Ponys
Donkey,Der,Esel,Esel
Cycle,Der,Kreislauf,Zyklen
Gasp,Das,Keuchen,Keuchen
Irony,Die,Ironie,Ironien
Award,Die,Auszeichnung,Auszeichnungen
Grape,Die,Traube,Trauben
Hesitation,Das,Zögern,
Tavern,Die,Taverne,Tavernen
Chore,Die,lästige Arbeit,lästige Arbeiten
Sphere,Die,Kugel,Kugeln
Sail,Das,Segel,Segel
Silhouette,Die,Silhouette,Silhouetten
Institute,Das,Institut,Institute
Liar,Der,Lügner,Lügner
Technique,Die,Technik,Techniken
Index,Der,Index,Indexs
Plank,Das,Brett,Bretter
Jerk,Der,Ruck,Idioten
Growth,Das,Wachstum,Wucherungen
Stocking,Der,Strumpf,Strümpfe
Blackness,Die,Schwärze,Schwärzen
Teen,Der,Teenager,Jugendlichen
Bracelet,Das,Armband,Armbänder
Jelly,Das,Gelee,Gelees
Diet,Die,Diät,Diäten
Beef,Das,Fleisch,Beefs
Concrete,Der,Beton,Betone
Contrast,Der,Kontrast,Kontraste
Banner,Das,Banner,Banner
Resistance,Der,Widerstand,Widerstände
Stay,Der,Aufenthalt,Aufenthalte
Posture,Die,Haltung,Haltungen
Vodka,Der,Wodka,Wodkas
Album,Das,Album,Alben
Era,Die,Ära,Epochen
Acquaintance,Die,Bekanntschaft,Bekannten
Revolution,Die,Revolution,Revolutionen
Nap,Der,Nap,Noppen
Veil,Der,Schleier,Schleier
Spectacle,Das,Schauspiel,Brille
Competition,Der,Wettbewerb,Wettbewerbe
Scalp,Die,Kopfhaut,Kopfhaut
Holly,Die,Stechpalme,Hollies
Winner,Der,Gewinner,Gewinner
Appetite,Der,Appetit,Appetit
Ivy,Der,Efeu,Efeu
Cue,Der,Cue,Stichworte
Strain,Der,Stamm,Stämme
Niece,Die,Nichte,Nichten
Galaxy,Die,Galaxie,Galaxien
Bedside,Die,Nacht,Bettseiten
Madness,Die,Verrücktheit,Verrücktheiten
Baker,Der,Bäcker,Bäcker
Virus,Das,Virus,Viren
Suffering,Das,Leiden,Leiden
Slot,Der,Schlitz,Schlitze
Folder,Der,Ordner,Ordner
Confession,Das,Bekenntnis,Geständnisse
Porter,Der,Gepäckträger,Torhüter
Dessert,Das,Dessert,Desserts
Dump,Die,Müllhalde,Deponien
Packet,Das,Paket,Pakete
Profit,Der,Gewinn,Gewinne
Grandchild,Der,Enkel,Enkelkinder
Gossip,Der,Tratsch,Klatsch
Mare,Die,Stute,Stuten
Dna,Die,Dna,Dnas
Torso,Der,Rumpf,Torsi
Broom,Der,Besen,Besen
Hoof,Der,Huf,Hufe
Sensor,Der,Sensor,Sensoren
Peasant,Der,Bauer,Bauern
Scholar,Der,Gelehrte,Gelehrten
Therapy,Die,Therapie,Therapie
Peanut,Die,Erdnuss,Erdnüsse
Headline,Die,Schlagzeile,Schlagzeilen
Bacon,Der,Speck,Specke
Stern,Das,Heck,Hecks
Violin,Die,Geige,Violinen
Plague,Die,Pest,Plagen
Blur,Die,Unschärfe,Unschärfen
Meantime,Die,Zwischenzeit,Zwischenzeiten
Deacon,Der,Diakon,Diakone
Lance,Die,Lanze,Lanzen
Arrest,Die,Festnahme,Verhaftungen
Banana,Die,Banane,Bananen
Gin,Der,Gin,Gins
Willow,Die,Weide,Weiden
Shark,Der,Hai,Haie
Preparation,Die,Vorbereitung,Vorbereitungen
Scratch,Die,Kratzer,Kratzer
Dressing,Der,Verband,Verbände
Signature,Die,Unterschrift,Unterschriften
Admiral,Der,Admiral,Admirale
Analysis,Die,Analyse,Analysisies
Rainbow,Der,Regenbogen,Regenbogen
Lizard,Die,Eidechse,Eidechsen
Dwarf,Der,Zwerg,Zwerge
Stress,Der,Stress,Belastungen
Homework,Die,Hausaufgabe,Hausaufgaben
Mixture,Die,Mischung,Mischungen
Verse,Der,Vers,Verse
Conviction,Die,Überzeugung,Überzeugungen
Rover,Der,Rover,Rover
Wren,Der,Zaunkönig,Zaunkönige
Compound,Die,Verbindung,Verbindungen
Expedition,Die,Expedition,Expeditionen
Reward,Die,Belohnung,Belohnungen
Pillar,Die,Säulen,Säulen
Jam,Die,Marmelade,Marmeladen
Brandy,Der,Schnaps,Brände
Residence,Die,Residenz,Residenzen
Baron,Der,Baron,Barone
Enterprise,Das,Unternehmen,Unternehmen
Complex,Der,Komplex,Complexs
Candidate,Der,Kandidat,Kandidaten
Triumph,Der,Triumph,Triumphes
Twist,Die,Wendung,Drehungen
Sketch,Die,Skizze,Skizzen
Register,Das,Register,Register
Heartbeat,Der,Herzschlag,Herzschläge
Cafeteria,Die,Cafeteria,Cafeterien
Fee,Die,Gebühr,Gebühren
Hillside,Die,Hang,Hänge
Maze,Das,Labyrinth,Labyrinthe
Fisherman,Der,Fischer,Fishermans
Hum,Das,Brummen,Summt
Kitten,Das,Kätzchen,Kätzchen
Dread,The,Dread,Dreads
Substance,Die,Substanz,Substanzen
Melody,Die,Melodie,Melodien
Bang,Der,Knall,Pony
Dagger,Der,Dolch,Dolche
Intent,Die,Absicht,Absichten
Con,Das,Con,Nachteile
Loneliness,Die,Einsamkeit,Einsamkeiten
Motorcycle,Das,Motorrad,Motorräder
Amazement,Das,Staunen,Amazements
Peer,Die,Peer,Peers
Tech,Die,Tech,Teches
Insult,Die,Beleidigung,Beleidigungen
Capacity,Die,Kapazität,Kapazität
Awe,Die,Ehrfurcht,Awes
Chili,Die,Chili,Chilis
Lodge,Die,Lodge,Logen
Clip,Der,Clip,Clips
Limo,Die,Limousine,Limousinen
Mosquito,Die,Mücke,Mücken
Dice,Der,Würfel,Würfel
Shake,Der,Shake,Shakes
Feast,Das,Festmahl,Feste
Casino,Das,Casino,Casinos
Pea,Die,Erbse,Erbsen
Murmur,Das,Murmeln,Murmeln
Conflict,Der,Konflikt,Konflikte
Stem,Der,Stamm,Stiele
Comrade,Der,Genosse,Genossen
Flock,Die,Herde,Herden
Sob,Das,Schluchzen,
Pregnancy,Die,Schwangerschaft,Schwangerschaften
Suspect,Der,Verdächtige,Verdächtigen
Coincidence,Der,Zufall,Zufälle
Ranger,Der,Waldläufer,Ranger
Cartoon,Die,Karikatur,Karikaturen
Roommate,Der,Mitbewohner,Mitbewohner
Kindness,Die,Freundlichkeit,Freundlichkeiten
Cruiser,Der,Kreuzer,Kreuzer
Conscience,Das,Gewissen,Gewissen
Cheer,Der,Hochruf ,Hochrufe
Cone,Der,Kegel,Kegel
Circuit,Die,Schaltung,Schaltungen
Ivory,Das,Elfenbein,Elfenbeine
Carpenter,Der,Zimmermann,Zimmermänner
Realm,Das,Reich,Reiche
Reservation,Die,Reservierung,Reservierungen
Entertainment,Die,Unterhaltung,Unterhaltungen
Crab,Die,Krabbe,Krabben
Groan,Das,Stöhnen,Stöhnen
Academy,Die,Akademie,Akademien
Longing,Die,Sehnsucht,Sehnsüchte
Kip,Die,Kip,Kips
Drill,Der,Bohrer,Bohrer
Luggage,Das,Gepäck,
Canopy,Der,Baldachin,Baldachine
Thrill,Der,Nervenkitzel,Nervenkitzel
Virtue,Die,Tugend,Tugenden
Marsh,Der,Sumpf,Sümpfe
Chimney,Der,Schornstein,Schornsteine
Anchor,Die,Anker,Anker
Harmony,Die,Harmonie,Harmonien
Maple,Das,Ahorn,Ahorne
Bunny,Das,Hase,Hasen
Mode,Der,Modus,Modi
Throne,Der,Thron,Throne
Application,Die,Anwendung,Anwendungen
Physics,Die,Physik,
Neon,Das,Neon,Neons
Airlock,Die,Luftschleuse,Luftschleusen
Fatigue,Die,Ermüdungs,Strapazen
Thanksgiving,Die,Danksagung,Danksagungen
Manuscript,Das,Manuskript,Handschriften
Basis,Die,Basis,Basises
Memorial,Das,Denkmal,
Cupboard,Der,Schrank,Schränke
Leap,Der,Sprung,Sprünge
Japanese,Die,Japaner,Japaneses
Engineering,Das,Engineering,Engineerings
Left,Die,Linke,Linke
Ache,Der,Schmerz,Schmerzen
Bronze,Die,Bronze,Bronzen
Association,Die,Assoziation,Verbände
Fleet,Die,Flotte,Flotten
Marker,Der,Marker,Marker
Prey,Die,Beute,Beute
Dove,Die,Taube,Tauben
Grasp,Der,Griff,Griffe
Episode,Die,Folge,Folgen
Origin,Der,Ursprung,Ursprünge
Vacuum,Das,Vakuum,
Cathedral,Die,Kathedrale,Kathedralen
Management,Das,Management,
Continent,Der,Kontinent,Kontinente
Volunteer,Die,Freiwillige,Freiwilligen
Soccer,Der,Fußball,
Hem,Der,Saum,Säume
